country,district,site,houseNumber,collectionMethod,total,totalAnopheles,totalOtherMosquitoes,maleAnopheles,anGambiaeUF,anGambiaeF,anGambiaeG,AnGambiaeMale,AnGambiaeFemale,anFunestusUF,anFunestusF,anFunestusG,AnFunestusMale,AnFunestusFemale,anOtherUF,anOtherF,anOtherG,AnOtherMale,AnOtherFemale,CulexUF,CulexF,CulexG,culexMale,culexFemale,AedesUF,AedesF,AedesG,aedesMale,aedesFemale,MansoniaUF,MansoniaF,MansoniaG,mansoniaMale,mansoniaFemale,peopleSlept,irsSprayed,monthsAgo,totalLLIN,llinType,llinBrand,peopleSleptUnderLlin,name,date,site code,health centre,parish,village,coded house number,Latitude,Longitude,House Type,Title of Officer
Uganda,Adjumani,119,748,Pyrethrum spray Catch (PSC),3,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,Yes,9,1,Pyrethroid + PBO,PermaNet 2.0,2,,2024-08-01T16:00:00.000Z,119,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,124,768,Pyrethrum spray Catch (PSC),17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,17,0,0,0,0,0,0,0,0,0,0,0,1,Yes,8,1,Royal guard,Royal guard,1,,2024-08-01T16:00:00.000Z,124,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,125,772,Pyrethrum spray Catch (PSC),45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,45,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Royal guard,Royal guard,3,,2024-08-01T16:00:00.000Z,125,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,139,827,Pyrethrum spray Catch (PSC),3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3,Yes,7,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-08-01T16:00:00.000Z,139,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,141,835,Pyrethrum spray Catch (PSC),2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Yes,7,1,Pyrethroid + pyriproxyfen,ROYAL GARD,2,,2024-08-01T16:00:00.000Z,141,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,145,850,Pyrethrum spray Catch (PSC),14,1,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,12,0,2,Yes,7,1,Pyrethroid + pyriproxyfen,ROYALGUARD,2,,2024-08-01T16:00:00.000Z,145,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,146,854,Pyrethrum spray Catch (PSC),31,1,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,1,30,0,4,Yes,7,2,Pyrethroid + pyriproxyfen,ROYALGUARD,4,,2024-08-01T16:00:00.000Z,146,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,170,950,Pyrethrum spray Catch (PSC),22,19,3,19,11,0,0,13,0,0,0,0,3,0,2,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-08-01T16:00:00.000Z,170,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,171,954,Pyrethrum spray Catch (PSC),27,27,0,27,0,0,0,11,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-08-01T16:00:00.000Z,171,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,172,958,Pyrethrum spray Catch (PSC),19,19,0,19,0,0,0,9,0,1,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-08-01T16:00:00.000Z,172,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,176,974,Pyrethrum spray Catch (PSC),23,5,18,5,2,0,0,2,0,1,0,1,2,0,0,0,0,1,0,11,0,2,15,0,0,0,0,0,0,1,0,0,3,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-08-01T16:00:00.000Z,176,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,195,1050,Pyrethrum spray Catch (PSC),2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-08-01T16:00:00.000Z,195,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,196,1054,Pyrethrum spray Catch (PSC),4,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-08-01T16:00:00.000Z,196,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,198,1062,CDC light Trap (LTC),104,8,96,8,2,0,0,3,0,0,0,0,0,0,5,0,0,5,0,6,0,0,9,0,0,0,0,0,0,66,0,2,87,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-08-01T16:00:00.000Z,198,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,97,660,Pyrethrum spray Catch (PSC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,Yes,8,1,Pyrethroid-only,PermaNet 2.0,2,,2024-07-31T16:00:00.000Z,97,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,98,664,Pyrethrum spray Catch (PSC),2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Yes,8,1,Pyrethroid-only,PermaNet 2.0,1,,2024-07-31T16:00:00.000Z,98,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,99,668,Pyrethrum spray Catch (PSC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,4,Yes,8,2,Pyrethroid-only,PermaNet 2.0,4,,2024-07-31T16:00:00.000Z,99,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,102,680,Pyrethrum spray Catch (PSC),6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,Yes,8,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-31T16:00:00.000Z,102,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,103,684,Pyrethrum spray Catch (PSC),18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,17,0,0,0,0,0,0,0,0,1,1,0,3,Yes,8,2,Pyrethroid-only,PermaNet 2.0,3,,2024-07-31T16:00:00.000Z,103,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,106,696,Pyrethrum spray Catch (PSC),15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,15,0,0,0,0,0,0,0,0,0,0,0,5,Yes,5,2,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-31T16:00:00.000Z,106,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,117,740,Pyrethrum spray Catch (PSC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Yes,9,1,Pyrethroid + PBO,PermaNet 2.0,3,,2024-07-31T16:00:00.000Z,117,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,120,752,Pyrethrum spray Catch (PSC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Yes,9,1,Pyrethroid + PBO,PermaNet 2.0,4,,2024-07-31T16:00:00.000Z,120,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,122,760,Pyrethrum spray Catch (PSC),10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,10,0,0,0,0,0,0,0,0,0,0,0,3,Yes,8,2,Royal guard,Royal guard,3,,2024-07-31T16:00:00.000Z,122,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,123,764,Pyrethrum spray Catch (PSC),7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,Yes,8,1,Royal guard,Royal guard,3,,2024-07-31T16:00:00.000Z,123,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,126,776,Pyrethrum spray Catch (PSC),23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,23,0,0,0,0,0,0,0,0,0,0,0,4,Yes,8,4,Royal guard,Royal guard,4,,2024-07-31T16:00:00.000Z,126,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,137,819,Pyrethrum spray Catch (PSC),2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,Yes,7,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-07-31T16:00:00.000Z,137,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,138,823,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Yes,7,2,Pyrethroid + pyriproxyfen,ROYAL GARD,5,,2024-07-31T16:00:00.000Z,138,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,140,831,Pyrethrum spray Catch (PSC),2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,Yes,7,2,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-07-31T16:00:00.000Z,140,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,142,839,Pyrethrum spray Catch (PSC),77,7,70,7,0,0,0,0,0,0,0,0,1,0,5,0,0,6,0,3,0,0,5,0,0,0,0,0,0,45,0,3,65,0,3,Yes,7,2,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-07-31T16:00:00.000Z,142,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,143,843,Pyrethrum spray Catch (PSC),37,2,35,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,18,0,1,34,0,4,Yes,7,1,Pyrethroid + pyriproxyfen,ROYALGUARD,4,,2024-07-31T16:00:00.000Z,143,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,167,938,Pyrethrum spray Catch (PSC),20,20,0,20,2,0,1,12,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-31T16:00:00.000Z,167,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,168,942,Pyrethrum spray Catch (PSC),13,13,0,13,0,0,0,4,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-31T16:00:00.000Z,168,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,169,946,Pyrethrum spray Catch (PSC),7,7,0,7,1,0,0,2,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-31T16:00:00.000Z,169,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,173,962,Pyrethrum spray Catch (PSC),39,38,1,38,5,0,4,23,0,2,0,3,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-31T16:00:00.000Z,173,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,174,966,Pyrethrum spray Catch (PSC),32,31,1,31,3,0,4,16,0,1,0,5,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-31T16:00:00.000Z,174,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,175,970,Pyrethrum spray Catch (PSC),51,51,0,51,1,0,8,24,0,1,0,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-31T16:00:00.000Z,175,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,187,1018,Pyrethrum spray Catch (PSC),3,3,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-31T16:00:00.000Z,187,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,188,1022,Pyrethrum spray Catch (PSC),1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,,Unknown,Unknown,,,2024-07-31T16:00:00.000Z,188,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,189,1026,Pyrethrum spray Catch (PSC),1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNey 3.0,2,,2024-07-31T16:00:00.000Z,189,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,192,1038,Pyrethrum spray Catch (PSC),9,8,1,8,0,0,0,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-31T16:00:00.000Z,192,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,193,1042,Pyrethrum spray Catch (PSC),7,7,0,7,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-31T16:00:00.000Z,193,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,194,1046,Pyrethrum spray Catch (PSC),5,5,0,5,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-31T16:00:00.000Z,194,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,207,1101,Pyrethrum spray Catch (PSC),47,1,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,46,0,5,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-31T16:00:00.000Z,207,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,208,1105,Pyrethrum spray Catch (PSC),29,1,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,1,28,0,3,No,,2,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-31T16:00:00.000Z,208,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,209,1109,Pyrethrum spray Catch (PSC),31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,31,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-31T16:00:00.000Z,209,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,210,1113,Pyrethrum spray Catch (PSC),35,1,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,33,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-31T16:00:00.000Z,210,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,211,1117,Pyrethrum spray Catch (PSC),26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,19,0,0,25,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-31T16:00:00.000Z,211,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,212,1121,Pyrethrum spray Catch (PSC),46,1,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,2,11,0,0,0,0,0,0,29,0,0,34,0,2,No,,2,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-31T16:00:00.000Z,212,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,213,1125,Pyrethrum spray Catch (PSC),29,4,25,4,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,17,0,0,22,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-31T16:00:00.000Z,213,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,214,1129,Pyrethrum spray Catch (PSC),69,3,66,3,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,56,0,1,63,0,6,No,,3,Pyrethroid + PBO,PermaNet 3.0,6,,2024-07-31T16:00:00.000Z,214,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,215,1133,Pyrethrum spray Catch (PSC),20,2,18,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,8,0,0,0,0,0,0,7,0,0,10,0,6,No,,5,Pyrethroid + PBO,PermaNet 3.0,6,,2024-07-31T16:00:00.000Z,215,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,216,1137,Pyrethrum spray Catch (PSC),30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,26,0,0,27,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-31T16:00:00.000Z,216,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,109,707,CDC light Trap (LTC),38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,14,0,0,0,0,0,0,20,0,0,24,0,4,Yes,7,1,Pyrethroid-only,PermaNet 2.0,4,,2024-07-03T16:00:00.000Z,109,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,110,711,CDC light Trap (LTC),26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,11,0,0,15,0,9,Yes,7,2,Pyrethroid-only,PermaNet 2.0,6,,2024-07-03T16:00:00.000Z,110,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,111,715,CDC light Trap (LTC),44,4,40,4,0,0,0,0,0,2,0,1,3,0,1,0,0,1,0,15,0,2,19,0,0,0,0,0,0,21,0,0,21,0,6,Yes,7,1,Pyrethroid-only,PermaNet 2.0,3,,2024-07-03T16:00:00.000Z,111,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,114,727,CDC light Trap (LTC),19,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,12,0,0,14,0,3,Yes,7,2,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-03T16:00:00.000Z,114,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,115,731,CDC light Trap (LTC),48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,11,0,0,0,0,0,0,23,0,0,37,0,5,Yes,7,2,Pyrethroid-only,PermaNet 2.0,5,,2024-07-03T16:00:00.000Z,115,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,116,735,CDC light Trap (LTC),23,2,21,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,8,0,0,11,0,3,Yes,7,2,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-03T16:00:00.000Z,116,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,129,787,CDC light Trap (LTC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,9,1,Pyrethroid + PBO,PermaNet 2.0,1,,2024-07-03T16:00:00.000Z,129,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,130,791,CDC light Trap (LTC),4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,Yes,9,1,Pyrethroid + PBO,PermaNet 2.0,1,,2024-07-03T16:00:00.000Z,130,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,135,810,CDC light Trap (LTC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Yes,7,1,Royal guard,Royal guard,3,,2024-07-03T16:00:00.000Z,135,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,136,814,CDC light Trap (LTC),4,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,Yes,7,1,Royal guard,Royal guard,,,2024-07-03T16:00:00.000Z,136,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,149,865,CDC light Trap (LTC),27,1,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,5,0,0,0,0,0,0,16,0,2,21,0,1,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,1,,2024-07-03T16:00:00.000Z,149,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,150,869,CDC light Trap (LTC),11,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,5,0,1,6,0,3,Yes,6,2,Pyrethroid + pyriproxyfen,ROYAL GARD,2,,2024-07-03T16:00:00.000Z,150,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,151,873,CDC light Trap (LTC),23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,11,0,4,18,0,3,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-07-03T16:00:00.000Z,151,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,154,885,CDC light Trap (LTC),40,6,34,6,0,0,0,0,0,1,0,0,1,0,5,0,0,5,0,1,0,0,2,0,0,0,0,0,0,31,0,0,32,0,4,Yes,6,2,Pyrethroid + pyriproxyfen,ROYALGUARD,4,,2024-07-03T16:00:00.000Z,154,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,155,889,CDC light Trap (LTC),30,2,28,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,26,0,0,26,0,3,Yes,6,2,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-07-03T16:00:00.000Z,155,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,156,893,CDC light Trap (LTC),25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23,0,0,24,0,2,Yes,6,1,Pyrethroid + pyriproxyfen,ROYALGUARD,2,,2024-07-03T16:00:00.000Z,156,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,157,897,CDC light Trap (LTC),24,3,21,3,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,7,0,5,20,0,0,0,0,0,0,1,0,0,1,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-03T16:00:00.000Z,157,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,158,901,CDC light Trap (LTC),23,4,19,4,0,0,0,0,0,2,0,1,3,0,0,0,0,1,0,11,0,3,18,0,0,0,0,0,0,0,0,0,1,0,6,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-07-03T16:00:00.000Z,158,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,163,921,CDC light Trap (LTC),20,14,6,14,0,0,0,0,0,7,0,4,13,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,0,0,4,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-03T16:00:00.000Z,163,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,165,929,CDC light Trap (LTC),23,11,12,11,3,0,0,4,0,3,0,0,6,0,1,0,0,1,0,5,0,1,6,0,0,0,0,0,0,4,0,0,6,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-03T16:00:00.000Z,165,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,181,993,CDC light Trap (LTC),22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,12,0,0,15,0,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,2,,2024-07-03T16:00:00.000Z,181,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,185,1009,CDC light Trap (LTC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,No,,2,Pyrethroid + PBO,PermaNet 3.0,4,,2024-07-03T16:00:00.000Z,185,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,186,1013,CDC light Trap (LTC),7,2,5,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,2,0,0,3,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-07-03T16:00:00.000Z,186,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,107,699,CDC light Trap (LTC),29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,15,0,0,0,0,0,0,12,0,0,14,0,2,Yes,7,1,Pyrethroid-only,PermaNet 2.0,2,,2024-07-02T16:00:00.000Z,107,Ajugopi Health Centre II,,,,,,,Village Health Team Member
